Loading inputs..
UserId:ItemId,Prediction
34598:89791,7.90909
34582:3168230,8
34582:3045616,8
34582:2120120,8
34582:1964418,8
34582:1655441,8
34582:1029360,8
34582:816692,8.33227
34582:142342,7.99258
34571:3316960,9.92404
34571:2820852,9.8
34571:1865505,9.8
34505:4191054,9.72727
34505:3079380,9.72727
34505:2820852,9.72727
34505:2802144,10
34505:2561572,9.72727
34505:2446042,10
34505:2395427,9.72727
34505:2381941,9.72727
34505:2224026,9.72727
34505:2096673,9.72727
34505:1392190,9.72727
34505:1121096,10
34505:816692,10
34503:1655441,9.31818
34503:211915,10
34503:209144,10
34500:3007512,7.19073
34500:2658428,7.2
34500:2247476,6.50735
34500:2024544,6.67213
34500:1392190,7.2
34500:1276104,5.924
34500:478134,6.42672
34500:404030,7.69401
34500:365686,7.60311
34500:134119,6.7134
34493:3704538,5.1875
34493:2960930,5.42857
34493:2268573,3.44444
34493:2071550,5.92308
34493:2041331,3
34493:1407049,6.16667
34493:1204977,5
34488:2967224,6
34488:2883512,6
34488:2725962,6
34488:2713180,6
34488:2278388,6
34488:2245084,6
34488:2170439,6
34488:2103254,6
34488:1907668,6
34488:1690953,6
34488:1655441,6
34488:1588334,6
34488:1587310,6
34488:1535109,6
34488:1488555,6
34488:1481572,6
34488:1411697,6
34488:1307068,6
34488:1272878,6
34488:1231583,6
34488:1119646,6
34488:1109624,6
34488:1037705,6
34488:993846,6
34488:816692,6
34488:800039,6
34488:455944,6
34488:356910,6
34472:3316960,5.93008
34472:3079380,5.62909
34472:2980516,6.24326
34472:2948790,5.62909
34472:2872718,6.16409
34472:2820852,5.62909
34472:2802144,5.20113
34472:2713180,5.99125
34472:2582802,5.69645
34472:2562232,6.20193
34472:2446042,5.20086
34472:2401097,5.62909
34472:2381941,5.62909
34472:2381249,5.62909
34472:2322441,5.62909
34472:2194499,7.63859
34472:2179136,5.80933
34472:1951265,5.68784
34472:1850397,5.99616
34472:1809398,6.10847
34472:1798684,5.62909
34472:1760967,5.42062
34472:1615147,6.61504
34472:1453405,6.83869
34472:1441951,5.25371
34472:1392190,5.62909
34472:1340138,5.62909
34472:1020072,6.62024
34472:485985,5.24093
34472:464049,5.43607
34472:458413,5.23125
34472:110475,5.32964
34467:3480796,6.454
34467:2910814,7.72877
34467:2872732,7.13179
34467:2872718,7.40375
34467:2294449,7.41287
34467:2267998,7.58287
34467:2245084,7.74691
34467:2015381,7.62886
34467:1951265,7.43369
34467:1798709,7.34564
34467:1726592,7.22693
34467:1351685,6.96682
34467:1109624,7.66907
34467:482571,8.34766
34431:3247714,6
34431:3079380,6
34431:2967224,6
34431:2911666,7.38288
34431:2820852,6
34431:2802144,6.75
34431:2561572,6
34431:2446042,6.51282
34431:2401097,6
34431:2395427,6
34431:2381941,6
34431:2381249,6
34431:2199571,6
34431:2179136,7.71329
34431:2088003,6
34431:2024469,7.35862
34431:2024432,5.99087
34431:1924435,6.8
34431:1905041,7.57004
34431:1881002,6
34431:1843866,8.04585
34431:1646980,5.62069
34431:1596343,7.85714
34431:1549920,6.54783
34431:1535109,8.31105
34431:1524930,6
34431:1397280,6.33456
34431:1392190,6
34431:1300854,7.70474
34431:1229238,7.45098
34431:1228705,7.38462
34431:1013752,7.5
34431:936501,8.1875
34431:848228,8.12298
34431:831387,6.74567
34431:830515,6.77143
34431:478970,6
34431:463985,6.54098
34431:458339,7.08092
34431:454848,7.74468
34431:407887,8.81879
34431:371746,8.15517
34431:365907,6.57724
34431:328107,7.94845
34431:322259,6.81633
34431:317919,7.24324
34431:289765,7.69118
34431:232500,7.73134
34431:120755,6.18182
34431:117913,8.06522
34431:117060,7.2439
34422:4229236,6
34422:2908856,6
34422:2788710,6.7621
34422:2120120,6
34422:1971325,5.7931
34422:1964418,6
34422:1872194,7.97337
34422:1535109,8.31105
34422:1392190,6
34422:1340138,6
34422:822854,7.63415
34422:448011,6.13208
34422:116367,7.07576
34421:2381249,7.55
34421:2247476,7.6776
34421:1798684,7.55
34421:478970,7.55
34416:2866360,6.87143
34416:2397535,7.54225
34416:2267998,8.33595
34414:1703199,8.66004
34414:1612083,8.42857
34414:1446714,8.19077
34414:1343727,8.92006
34414:75334,8.42857
34414:53604,8.49215
34403:2562232,8.44444
34403:1800241,7.51908
34403:879870,6.34375
34403:395169,8.62069
34403:233234,8
34403:86879,8.8421
34383:2557490,7.29604
34383:2310332,7.71579
34383:2024544,7.84602
34383:2015381,7.75294
34383:1872181,7.7212
34383:1800241,7.82159
34383:298130,6.14029
34374:2820852,7.85714
34374:2395427,7.85714
34374:1798684,7.85714
34374:1392190,7.85714
34374:816692,8.30788
34373:1392214,5.65772
34373:1392190,5.75
34373:1054588,6.07252
34373:446029,6.00726
34373:114814,6.16493
34373:110413,6.06949
34361:2788710,6.9752
34361:2395427,7.33333
34361:2180411,7.18076
34361:2170593,6.84713
34361:2084970,7.23123
34361:1790864,6.1957
34361:1781769,7.99379
34361:1661199,7.33333
34361:1631867,7.50226
34361:1617661,7.33333
34361:816692,7.15744
34361:478970,7.33333
34361:369610,7.33333
34296:3099498,6.07692
34296:3045616,6
34296:2820852,6
34296:2802144,6.75
34296:2717822,5
34296:2692250,6.76087
34296:2446042,6.51282
34296:2395427,6
34296:2381941,6
34296:2339741,6.2093
34296:2310332,7.65399
34296:2245084,8.14932
34296:2126355,6
34296:1964418,6
34296:1951265,6.98519
34296:1840309,7.26071
34296:1823672,6
34296:1617661,6
34296:1392190,6
34296:1340138,6
34296:435651,7.00568
34288:2395427,6.08929
34288:1980209,6.56774
34288:1959490,7.36526
34288:1951265,7.19576
34288:1921064,7.98371
34288:1840309,8.03816
34288:1690953,7.27563
34288:1631867,7.76409
34288:1535108,7.42715
34288:1502404,4.63236
34288:1483013,6.96239
34288:1433108,4.74492
34288:1408253,6.97525
34288:1190080,5.28487
34288:1130884,9.61555
34288:1116184,5.81756
34288:1075747,5.29207
34288:1037705,5.48836
34288:816692,7.61748
34288:499556,4.34663
34288:465624,4.477
34288:462538,4.29138
34288:453451,6.05922
34288:441796,3.8651
34288:385002,4.39681
34288:382625,6.64785
34288:337879,6.08929
34288:332379,6.80861
34288:332136,4.14146
34288:302640,6.42826
34288:279493,7.98788
34288:277296,3.03303
34288:274166,6.19755
34288:271263,4.24912
34288:271027,7.81879
34288:240515,5.62996
34288:142342,5.92827
34288:115641,4.33985
34288:114369,7.67717
34288:111438,7.1945
34288:109686,6.94019
34288:105698,3.97019
34288:95705,4.8255
34288:93773,5.64485
34288:93058,7.96337
34288:92675,5.80102
34288:84516,4.80006
34288:78346,3.88755
34284:2908446,6.80952
34284:2802144,6.29929
34284:2395427,6.80952
34284:2333784,7.17611
34284:2179136,6.93219
34284:2126355,6.80952
34284:1823672,6.80952
34284:1764651,6.74129
34284:1617661,6.80952
34284:1392190,6.80952
34284:1340138,6.80952
34284:1320253,7.33782
34284:1300854,7.03409
34284:1228705,7.37502
34284:1029360,6.80952
34284:371746,7.25824
34284:369610,6.80952
34284:121766,7.70737
34284:121765,7.56381
34284:120915,7.75949
34284:120877,7.01546
34284:97576,7.8505
34284:87469,7.25864
34284:86190,7.73003
34284:84516,6.2784
34284:82971,7.79801
34284:80684,7.72561
34284:76759,7.89644
34263:3863552,6.48148
34263:3181822,6.48148
34263:2980516,7.62823
34263:2820852,6.48148
34263:2802144,6.87683
34263:2652092,7.1864
34263:2446042,7.02547
34263:2293640,6.48148
34263:2179136,7.7513
34263:2170439,6.44514
34263:2096673,6.48148
34263:1972779,6.78687
34263:1937264,7.23927
34263:1924435,6.49595
34263:1881002,6.48148
34263:1666801,6.48148
34263:1247690,7.31416
34263:1126590,7.56406
34263:1020072,7.53449
34263:1014763,6.48148
34263:491152,6.634
34263:332280,7.61732
34255:2582802,8.01142
34255:2562232,8.4129
34255:1298649,7.5621
34255:118715,8.87854
34255:90756,8.3294
34255:90605,9.202
34255:78748,8.94482
34255:71562,9
34255:50083,9.18877
34255:46912,9
34248:3450650,7.8
34248:3235888,6.54605
34248:3195644,7.8
34248:2980516,7.50362
34248:2967224,7.8
34248:2848292,7.8
34248:2820852,7.8
34248:2726560,7.8
34248:2561572,7.8
34248:2381941,7.8
34248:2322441,7.8
34248:2226417,7.21824
34248:2199571,7.8
34248:2178470,9.34454
34248:2096673,7.8
34248:1972779,7.55105
34248:1966604,6.97428
34248:1763303,7.18349
34248:1655441,7.8
34248:1591095,7.30815
34248:1020072,7.54059
34248:816692,7.85503
34248:421715,6.5858
34245:3316960,8.05649
34245:3235888,6.68957
34245:3011894,8.40144
34245:2935476,7.82927
34245:2884206,8.11325
34245:2844798,8.19846
34245:2639344,7.72595
34245:2465578,7.57835
34245:2322441,7.82927
34245:470752,7.82927
34236:3504048,5.28233
34236:2883512,6.0875
34236:2872750,5.58209
34236:2802144,4.82541
34236:2713180,7.03033
34236:2637276,5.58209
34236:2582802,7.82772
34236:2555736,5.58209
34236:2544734,4.43618
34236:2397535,7.29907
34236:2390237,4.2276
34236:2381249,5.58209
34236:2369135,5.54716
34236:2333784,5.64276
34236:2278871,7.89609
34236:2267998,7.07594
34236:2209764,5.65593
34236:2192016,4.40856
34236:2177771,6.45524
34236:2111392,5.83497
34236:2058107,7.46071
34236:2024544,7.54224
34236:2015381,5.61433
34236:1980929,7.76749
34236:1872194,6.67258
34236:1840309,5.75367
34236:1837703,5.63063
34236:1798709,7.58809
34236:1790864,6.6399
34236:1754811,4.52807
34236:1731141,4.65566
34236:1726592,7.06679
34236:1645131,6.12957
34236:1545660,3.76439
34236:1408253,5.62056
34236:1392190,5.58209
34236:1335975,5.18415
34236:829150,6.35597
34236:816692,7.18216
34236:89880,5.70655
34236:83944,4.24424
34236:68473,6.31738
34232:2994190,7.89005
34232:2463288,6.22689
34232:2369135,7.1382
34232:2071550,5.92308
34232:1853739,6.58997
34232:1288558,6.6847
34232:1267297,6.37117
34232:1152836,7.47573
34232:405159,8.50758
34232:278504,7.29412
34232:253474,8.16316
34232:221027,7.95714
34232:120382,8.42
34232:120338,8.43511
34232:114369,8.79478
34232:111161,9.46911
34232:108550,8.06024
34232:71562,9.10828
34232:68646,8.87372
34231:3798636,8.36667
34231:2510434,8.68884
34231:2187884,8.13368
34231:1946421,8.36667
34231:1706620,7.35402
34231:873886,8.25431
34231:113101,8.67237
34231:57171,8.66435
34226:2980516,8.2451
34226:2582846,8.25791
34226:2381941,6
34226:2369135,7.1382
34226:2322441,6
34226:2305051,8.15
34226:1809398,7.62658
34226:1637725,6.96763
34226:816692,8.68058
34195:2884206,7.0557
34195:2820852,7.48333
34195:2582802,7.29615
34195:2473602,7.57019
34195:2322441,7.48333
34195:2305051,7.18389
34195:2084970,7.04171
34195:1714206,6.71318
34195:1600196,6.65251
34195:1392190,7.48333
34195:1065073,6.87814
34195:914798,7.77903
34195:758758,7.0512
34195:257360,7.12963
34195:169547,8.0341
34195:105665,7.88329
34194:2278388,8.22813
34194:2267998,8.33595
34194:816692,8.68058
34194:455944,7.51026
34194:107290,8.67669
34183:3247714,6.47581
34183:2820852,6.47581
34183:2802144,6.17296
34183:2717822,6.85168
34183:2535470,6.47581
34183:2446042,6.64872
34183:2401097,6.47581
34183:2395427,6.47581
34183:2245084,7.0243
34183:2231253,6.47581
34183:2179136,7.19569
34183:1951265,7.20893
34183:1945084,6.47581
34183:1823672,6.47581
34183:1617661,6.47581
34183:1392190,6.47581
34183:1121096,7.0507
34183:369610,6.47581
34143:3416742,7.88177
34143:2980516,8.03051
34143:2234155,7.79468
34143:2088883,7.85714
34143:1872194,7.67628
34143:352248,8.48189
34116:3321428,6.13462
34116:3253930,8
34116:3114132,5.93529
34116:2800240,6.30656
34116:2788710,6.85418
34116:2726560,6.13462
34116:2713180,6.43421
34116:2562232,6.18593
34116:2515030,5.13109
34116:2446042,6.76204
34116:2381941,6.13462
34116:2267998,6.2093
34116:2245084,6.91876
34116:2179136,6.79656
34116:2172934,6.18579
34116:2096673,6.13462
34116:2093990,7.68542
34116:2084970,6.18235
34116:2015381,6.34793
34116:1877832,6.23284
34116:1840309,6.03876
34116:1809398,6.79337
34116:1790864,6.90817
34116:1726592,5.57103
34116:1663662,6.04034
34116:1650554,5.58858
34116:1483013,6.01867
34116:1355630,6
34116:1340138,6.13462
34116:1267297,6.60456
34116:1234721,6.58105
34116:1065073,6.13513
34116:975645,5.64547
34116:910970,8.07901
34116:900387,6.13462
34116:829150,6.38791
34116:816442,5.5976
34116:477348,7.34703
34116:470752,6.13462
34116:407304,7.61942
34116:369339,7.10138
34116:289879,7.48575
34116:198781,8.19388
34116:187393,7.35591
34116:181689,7.49593
34116:120338,7.48588
34116:119654,7.65129
34116:114814,7.31605
34116:108052,7.77212
34116:103064,8.03469
34093:3011894,7.92468
34093:2911666,7.12524
34093:2802144,6.41779
34093:2582802,8.12058
34093:2305051,6.61662
34093:1655460,7.98851
34093:1392190,7.44615
34093:1291584,6.57735
34093:1243974,7.44615
34093:369610,7.44615
34093:203119,6.25836
34092:3850214,7.3
34092:3235888,6.69843
34092:2910274,7.14572
34092:2848292,7.3
34092:2582496,7.3
34092:2305051,7.71221
34092:2245084,7.50918
34092:1424797,7.52116
34092:1392190,7.3
34092:420293,7.3
34092:369610,7.3
34092:243155,7.61358
34092:92005,7.78636
34089:3045616,6
34089:2582802,8.9181
34089:369610,6
34083:2911666,7.38288
34083:2582802,8.9181
34083:1570728,7.60947
34063:3235888,5.08144
34063:3179568,6.06373
34063:3149038,5.90909
34063:2872718,5.7851
34063:2582802,7.19705
34063:2562232,7.61854
34063:2334649,7.1177
34063:2310332,6.23704
34063:2278388,7.40632
34063:2267998,7.0313
34063:2179136,6.65188
34063:2103281,6.2292
34063:2084970,6.78377
34063:1726592,5.44093
34063:1398426,5.90909
34063:1392190,5.90909
34063:1355630,5.99842
34063:446755,5.96047
34063:253474,6.54748
34063:120679,7.07712
34056:2273657,7
34056:1781922,7
34056:1638355,7
34056:1524930,7
34056:1398426,7
34056:1119646,7
34056:98206,7
34033:3247714,8.92857
34033:2911666,8.6366
34033:2872718,8.358
34033:2820852,8.92857
34033:2713180,8.18355
34033:2692250,8.53842
34033:2561572,8.92857
34033:2446042,8.74783
34033:2179136,7.92637
34033:2084970,7.77903
34033:2039393,7.99546
34033:1872194,8.41123
34033:1617661,8.92857
34033:1528100,8.12466
34033:1392190,8.92857
34033:1340138,8.92857
34033:1121096,8.71059
34033:816692,8.80311
34033:434409,9.673
34033:120815,9.29015
34033:118966,8.91371
34017:2980516,8.3977
34017:2872718,8.59225
34017:2737050,8.44675
34017:2582802,7.98905
34017:2576852,7.16559
34017:2562232,8.20242
34017:2305051,7.94822
34017:2267998,8.76498
34017:2180411,7.60566
34017:2179136,8.19014
34017:2103281,8.33949
34017:2084970,8.26559
34017:2015381,8.62144
34017:1980929,8.22679
34017:1877832,8.60861
34017:1872194,8.16788
34017:1646971,7.80058
34017:1587310,8.08951
34017:1490017,7.93932
34017:1100089,8.25627
34017:787474,7.20394
34017:369610,6.67089
34017:163025,6.69335
34017:119567,6.76705
34017:107290,7.86538
33984:3450650,8.7
33984:2381941,8.7
33984:1661199,8.7
33984:1617661,8.7
33959:3316960,7.98511
33959:2802144,7.28368
33959:2582802,8.07179
33959:2395427,7.53333
33959:2381941,7.53333
33959:2179136,7.59019
33959:2126355,7.53333
33959:1638002,7.65551
33959:1392190,7.53333
33959:1243974,7.53333
33959:478970,7.53333
33954:2802144,9
33954:2395427,9
33954:2245084,9
33954:2179136,9
33954:1524930,9
33954:1392190,9
33954:478970,9
33954:369610,9
33947:2245084,8
33947:2179136,8
33947:110357,8
33923:2911666,6.75041
33923:1637725,6.60546
33923:1528071,6.48466
33923:1499658,7.24241
33923:1458175,6.5673
33923:1401152,7.16525
33923:1343092,6.3994
33923:1318514,7.05738
33923:1285016,7
33923:1245492,6.21457
33923:1231583,6.80475
33923:1119646,7.22139
33923:1045658,6.413
33923:499549,7.36977
33923:480249,7.06789
33923:478311,7.23905
33923:455944,6.71752
33923:450259,6.86613
33923:365907,6.71809
33923:230011,5.72857
33923:133240,7.3663
33923:88323,6.6664
33891:3442006,8.61821
33891:3316960,9.03897
33891:3079380,7.66667
33891:2872718,8.03829
33891:1392190,7.66667
33891:1255953,8.31332
33891:436374,7.12143
33871:2395427,7.64444
33871:2103281,8.23052
33871:2084970,8.07035
33871:1528100,8.19025
33871:401729,7.59629
33871:369610,7.64444
33871:92067,8.09117
33859:3079380,7.48101
33859:2820852,7.48101
33859:2436386,7.48101
33859:2395427,7.48101
33859:2381941,7.48101
33859:2179136,8.58278
33859:1392190,7.48101
33859:884732,8.49493
33859:369610,7.48101
33845:3268458,8
33845:2267998,8
33845:1655441,8
33833:2980516,7.18314
33833:2911666,7.16428
33833:2820852,6.2
33833:2562232,6.76193
33833:2397535,7.23772
33833:2395427,6.2
33833:2369135,7.2454
33833:1392190,6.2
33833:369610,6.2
33831:2802144,9.03136
33831:2395427,9.14286
33831:2278388,9.38117
33831:2084970,9.81427
33831:1964418,9.14286
33831:1872818,8.84987
33831:1655441,9.14286
33831:1392190,9.14286
33831:1135503,9.60019
33831:319061,9.55488
33821:2322441,8
33821:2267998,8
33821:2179136,8
33821:1798709,8
33821:293715,8
33807:3863552,6
33807:3079380,6
33807:1823672,6
33803:2381249,8.83333
33803:2120120,8.83333
33803:2077886,9.27532
33803:1340138,8.83333
33803:369610,8.83333
33800:2980516,5.55273
33800:2908446,5.68182
33800:2820852,5.68182
33800:2802144,5.36669
33800:2726560,5.68182
33800:2395427,5.68182
33800:2381249,5.68182
33800:2322441,5.68182
33800:2305051,4.93339
33800:2191082,4
33800:2084970,5.41806
33800:1964418,5.68182
33800:1823664,4.96257
33800:1791682,5.86109
33800:1661199,5.68182
33800:1340138,5.68182
33800:1243974,5.68182
33800:1187043,6.7814
33800:478970,5.68182
33800:369610,5.68182
33776:3354222,6
33776:1398426,6
33776:361668,5
33776:352465,6
33776:296042,7.58333
33776:212879,6
33773:3042408,8.53495
33773:2980516,8.61588
33773:2278388,8.48977
33773:2179136,8.29792
33773:1189340,8.66324
33773:816692,8.53835
33773:208092,8.61586
33773:137523,8.14752
33773:107207,8.60561
33773:79116,8.5291
33758:3713166,7.02817
33758:2911666,7.21961
33758:2820852,7.02817
33758:2802144,6.95121
33758:2788710,7.45202
33758:2333784,7.58345
33758:2322441,7.02817
33758:2084970,8.37106
33758:1924435,7.82808
33758:1661199,7.02817
33758:1392190,7.02817
33758:1205537,8.00423
33758:458481,7.58598
33753:2637276,7.08333
33753:2293640,7.08333
33753:2261331,7.60574
33753:1661199,7.08333
33753:1655441,7.08333
33753:1441395,7.65815
33753:1340138,7.08333
33753:478970,7.08333
33749:2446042,6.51282
33749:1999995,5.98462
33749:468536,6
33749:387575,5
33749:144120,7.15385
33749:120338,8.43511
33749:113497,7.57143
33749:103956,5.27273
33749:99253,6.90909
33749:94862,7.36667
33743:3263614,7
33743:2397535,7.93556
33743:2015381,8.02268
33743:1877832,7.60546
33743:369610,7.46667
33743:364569,8.09422
33743:108052,7.92365
33743:96928,7.30901
33699:3170902,6.06997
33699:2980516,5.8121
33699:2870612,5.74352
33699:2802144,5.52112
33699:2726560,5.90909
33699:2562232,5.90007
33699:2515034,5.90909
33699:2452200,4.84314
33699:2361700,5.90909
33699:2179136,5.91143
33699:2084970,6.03255
33699:2039393,5.76787
33699:1809398,5.47822
33699:1781922,5.90909
33699:1772264,5.72562
33699:1726592,5.78188
33699:1528100,5.83923
33699:1396226,6.16339
33699:1321511,6.92356
33679:2381941,7.64286
33679:2103267,7.89728
33679:1972571,8.4942
33679:1600196,8.642
33679:770703,6.71962
33679:369610,7.64286
33630:2908446,7.43478
33630:2802144,7.43308
33630:2713180,8.15363
33630:2692250,7.90573
33630:2473794,8.18997
33630:2278388,8.59218
33630:1981677,7.26414
33630:1956620,7.95417
33630:1840309,7.84558
33630:1606378,6.90066
33630:1502404,8.26982
33630:1366365,6.61055
33630:1345836,8.10118
33630:758758,9.10539
33630:381061,7.97908
33630:367188,8.08198
33630:137523,8.87679
33630:90305,7.8473
33628:3279124,8.45455
33628:3074780,8.45455
33628:2582802,7.32905
33628:1921149,8.35164
33628:1872194,8.02439
33628:1772288,8.45455
33628:1697064,8.61655
33628:470752,8.45455
33594:4640446,8.5
33594:3612232,8.5
33594:3455224,8.5
33594:3442006,8.68019
33594:3117806,8.5
33594:2562232,9
33594:2321549,8.84706
33594:2309977,8.5
33594:2055709,8
33594:2015381,8.89178
33594:1981677,8.6373
33594:1904845,8.5
33594:1838544,8.49924
33594:1823664,9
33594:1798684,8.5
33594:1712170,8.38096
33594:1409024,8.3685
33594:1172570,8.15585
33594:993846,8.68264
33594:369610,8.5
33594:255798,8.5
33594:243655,9
33594:96380,8.5
33594:92563,8.45423
33592:3810932,7.375
33592:2404425,7.375
33592:2381941,7.375
33592:369610,7.375
33538:2820852,6
33538:2120120,6
33538:1392190,6
33536:3713166,6
33536:1210819,6.63017
33536:878804,8.48062
33536:119008,8.02041
33536:117913,8.06522
33530:2980516,7.68004
